1/25/21,32285.79883,38406.26172,29367.13867,33114.35938,33114.35938,4.95037E+11
2/1/21,33114.57813,40846.54688,32384.22852,38903.44141,38903.44141,4.49919E+11
2/8/21,38886.82813,49487.64063,38076.32422,48717.28906,48717.28906,5.80021E+11
2/15/21,48696.53516,58330.57031,46347.47656,57539.94531,57539.94531,4.70533E+11
2/22/21,57532.73828,57533.39063,43241.61719,45137.76953,45137.76953,7.6668E+11
3/1/21,45159.50391,52535.13672,45115.09375,51206.69141,51206.69141,3.33114E+11
3/8/21,51174.11719,61683.86328,49506.05469,59302.31641,59302.31641,3.73839E+11
3/15/21,59267.42969,60540.99219,53555.02734,57523.42188,57523.42188,3.93543E+11
3/22/21,57517.89063,58471.48047,50856.57031,55950.74609,55950.74609,4.03129E+11
3/29/21,55947.89844,60267.1875,55139.33984,58758.55469,58758.55469,4.08349E+11
4/5/21,58760.875,61276.66406,55604.02344,60204.96484,60204.96484,4.06637E+11
4/12/21,60175.94531,64863.09766,52829.53516,56216.18359,56216.18359,5.08119E+11
4/19/21,56191.58594,57520.05469,47159.48438,49004.25391,49004.25391,4.4472E+11
4/26/21,49077.79297,58448.33984,48852.79688,56631.07813,56631.07813,3.35232E+11
5/3/21,56620.27344,59464.61328,52969.05469,58232.31641,58232.31641,4.58766E+11
5/10/21,58250.87109,59519.35547,43963.35156,46456.05859,46456.05859,4.83968E+11
5/17/21,46415.89844,46623.55859,30681.49609,34770.58203,34770.58203,5.63629E+11
5/24/21,34700.36328,40782.07813,33520.73828,35678.12891,35678.12891,3.50206E+11
5/31/21,35658.59375,39478.95313,34241.94531,35862.37891,35862.37891,2.48885E+11
6/7/21,35835.26563,39322.78125,31114.44336,39097.85938,39097.85938,2.98428E+11
6/14/21,39016.96875,41295.26953,33432.07422,35698.29688,35698.29688,2.6995E+11
6/21/21,35641.14453,35721.64063,28893.62109,34649.64453,34649.64453,3.05542E+11
6/28/21,34679.12109,36542.10938,32770.67969,35287.78125,35287.78125,2.31729E+11
7/5/21,35284.34375,35284.34375,32133.18359,34240.1875,34240.1875,1.78446E+11
7/12/21,34254.01563,34592.15625,31100.67383,31796.81055,31796.81055,1.47502E+11
7/19/21,31800.01172,35364.92578,29360.95508,35350.1875,35350.1875,1.56415E+11
7/26/21,35384.03125,42541.67969,35287.3125,39974.89453,39974.89453,2.37553E+11
8/2/21,39907.26172,45282.35156,37458.00391,43798.11719,43798.11719,2.26903E+11
8/9/21,43791.92578,48098.68359,42848.6875,47047.00391,47047.00391,2.34268E+11
8/16/21,47019.96094,49717.01953,43998.31641,49321.65234,49321.65234,2.3629E+11
8/23/21,49291.67578,50482.07813,46394.28125,48829.83203,48829.83203,2.23948E+11
8/30/21,48834.85156,51868.67969,46562.4375,51753.41016,51753.41016,2.56225E+11
9/6/21,51769.00391,52853.76563,43285.20703,46063.26953,46063.26953,2.93311E+11
9/13/21,46057.21484,48791.78125,43591.32031,47260.21875,47260.21875,2.26142E+11
9/20/21,47261.40625,47328.19922,39787.60938,43208.53906,43208.53906,2.701E+11
9/27/21,43234.18359,49130.69141,40829.66797,48199.95313,48199.95313,2.23042E+11
10/4/21,48208.90625,56401.30469,47045.00391,54771.57813,54771.57813,2.6192E+11
10/11/21,54734.125,62757.12891,54370.97266,61553.61719,61553.61719,2.77085E+11
10/18/21,61548.80469,66930.39063,59643.34375,60930.83594,60930.83594,2.57857E+11
10/25/21,60893.92578,63729.32422,58206.91797,61318.95703,61318.95703,2.56114E+11
11/1/21,61320.44922,64242.79297,59695.18359,63326.98828,63326.98828,2.27065E+11
11/8/21,63344.06641,68789.625,62333.91406,65466.83984,65466.83984,2.59776E+11
11/15/21,65521.28906,66281.57031,55705.17969,58730.47656,58730.47656,2.5342E+11
11/22/21,58706.84766,59367.96875,53569.76563,57248.45703,57248.45703,2.4393E+11
11/29/21,57291.90625,59113.40234,42874.61719,49368.84766,49368.84766,2.76691E+11
12/6/21,49413.48047,51934.78125,46942.34766,50098.33594,50098.33594,2.08148E+11
12/13/21,50114.74219,50205,45598.44141,46707.01563,46707.01563,2.1477E+11
12/20/21,46707.0625,51814.02734,45579.80859,50809.51563,50809.51563,1.75052E+11
12/27/21,50802.60938,51956.32813,45819.95313,47345.21875,47345.21875,2.03999E+11
1/3/22,47343.54297,47510.72656,40672.27734,41911.60156,41911.60156,2.76183E+11
1/10/22,41910.23047,44278.42188,39796.57031,43113.87891,43113.87891,1.99474E+11
1/17/22,43118.12109,43413.02344,34349.25,36276.80469,36276.80469,1.96326E+11
1/24/22,36275.73438,38825.41016,33184.05859,37917.60156,37917.60156,1.78727E+11
1/31/22,37920.28125,42500.78516,36375.53906,42412.43359,42412.43359,1.43977E+11
2/7/22,42406.78125,45661.17188,41748.15625,42197.51563,42197.51563,1.76958E+11
2/14/22,42157.39844,44667.21875,38112.8125,38431.37891,38431.37891,1.44976E+11
2/21/22,38423.21094,40005.34766,34459.21875,37709.78516,37709.78516,1.9047E+11
2/28/22,37706,45077.57813,37518.21484,38419.98438,38419.98438,1.87557E+11
3/7/22,38429.30469,42465.67188,37260.20313,37849.66406,37849.66406,1.75967E+11
3/14/22,37846.31641,42316.55469,37680.73438,41247.82422,41247.82422,1.84097E+11
3/21/22,41246.13281,46827.54688,40668.04297,46820.49219,46820.49219,1.88592E+11
3/28/22,46821.85156,48086.83594,44403.14063,46453.56641,46453.56641,2.23334E+11
4/4/22,46445.27344,47106.14063,42021.20703,42207.67188,42207.67188,1.88557E+11
4/11/22,42201.03906,42424.58984,39373.05859,39716.95313,39716.95313,1.74652E+11
4/18/22,39721.20313,42893.58203,38696.19141,39469.29297,39469.29297,1.84315E+11
4/25/22,39472.60547,40713.89063,37585.78906,38469.09375,38469.09375,2.16681E+11
5/2/22,38472.1875,39902.94922,33878.96484,34059.26563,34059.26563,2.39045E+11
5/9/22,34060.01563,34222.07422,26350.49023,31305.11328,31305.11328,3.57801E+11
5/16/22,31304.375,31305.3418,28708.95508,30323.72266,30323.72266,1.9643E+11
5/23/22,30309.39648,30590.58594,28261.90625,29445.95703,29445.95703,2.12595E+11
5/30/22,29443.36523,32249.86328,29303.57227,29906.66211,29906.66211,2.03064E+11
6/6/22,29910.2832,31693.29102,26762.64844,26762.64844,26762.64844,2.1593E+11
6/13/22,26737.57813,26795.58984,17708.62305,20553.27148,20553.27148,3.09686E+11
6/20/22,20553.37109,21783.72461,19689.16992,21027.29492,21027.29492,1.75909E+11
6/27/22,21028.23828,21478.08984,18729.65625,19297.07617,19297.07617,1.57426E+11
7/4/22,19297.31445,22314.94141,19063.06641,20860.44922,20860.44922,2.06954E+11
7/11/22,20856.35352,21600.64063,18999.95313,20779.34375,20779.34375,1.87298E+11
7/18/22,20781.91211,24196.81836,20781.91211,22609.16406,22609.16406,2.44312E+11
7/25/22,22607.15625,24572.58008,20776.81641,23336.89648,23336.89648,2.2376E+11
8/1/22,23336.71875,23578.65039,22485.70117,23175.89063,23175.89063,1.66393E+11
8/8/22,23179.52734,24974.91406,22771.51953,24319.33398,24319.33398,1.95343E+11
8/15/22,24318.31641,25135.58984,20856.73047,21534.12109,21534.12109,2.08764E+11
8/22/22,21531.46289,21804.9082,19616.81445,19616.81445,19616.81445,2.23346E+11
8/29/22,19615.1543,20542.64453,19600.78516,19986.71289,19986.71289,2.08511E+11
9/5/22,19988.78906,21770.55273,18644.4668,21769.25586,21769.25586,2.59529E+11
9/12/22,21770.14844,22673.82031,19387.49219,19419.50586,19419.50586,2.619E+11
9/19/22,19418.57227,19674.63086,18290.31445,18802.09766,18802.09766,2.52874E+11
9/26/22,18803.90039,20338.45508,18553.29688,19044.10742,19044.10742,2.8029E+11
